id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
618932044225125014,Escape to the Roseway Retreat,115728998,Rachel,,Roseway,45.550858,-122.586082,Entire home/apt,89,3,105,2025-07-25,2.60,1,172,8,22-138268-000-00-HO
619011420802106785,Brand New Alberta Arts District Gem,182289060,Dale,,Vernon,45.56235,-122.6489,Entire home/apt,111,2,132,2025-09-02,3.32,1,53,28,24-016975-000-00-HO
619057143342997125,Tiny Farmhouse - Walk to Local Shops & Restaurants,273076012,Dalouny,,Hosford-Abernethy,45.498741149902344,-122.64140319824219,Entire home/apt,95,1,244,2025-08-05,6.00,6,350,47,19-111429-000-00-RS
619059335522670748,Tiny Aztec - Walk to Local Shops & Restaurants,273076012,Dalouny,,Hosford-Abernethy,45.498741149902344,-122.64140319824219,Entire home/apt,95,1,268,2025-08-09,6.63,6,350,42,19-111429-000-00-RS
619489034971227611,SE City Spa Retreat,2367709,Tracey,,Brentwood-Darlington,45.47386,-122.59093,Entire home/apt,62,30,173,2025-08-20,5.61,1,357,63,23-012242-000-00-HO
619788038237443752,✶ Dreamy Round-Bed Room at Amorcito de Jenny ✶,58415337,Jenny,,Mt. Scott-Arleta,45.48838,-122.59946,Private room,61,2,47,2025-06-28,1.18,3,326,8,22-104186-000-00-HO
619795601428053735,Eco-Friendly Garden Suite - With Chickens!,22546228,Mary Carroll,,Piedmont,45.57389,-122.67118,Entire home/apt,99,2,26,2025-06-16,1.06,1,350,15,24-016642-000-00-HO
620067234229371726,Adorable quiet Eco-cottage with a view,5192007,Kelly And Rich,,Lents,45.46066,-122.5637,Entire home/apt,,30,2,2024-09-06,0.14,2,0,0,
620292983138025643,The Calin Suite - Posh Local Boutiques & Eateries,33154064,Connor,,Northwest District,45.53424835205078,-122.69905853271484,Entire home/apt,248,1,137,2025-08-16,3.43,8,357,39,21-027792-000-00-CO
620313859717603008,Historic 6BR • Walk to NW Shops • Sleeps 12,33154064,Connor,,Northwest District,45.5342,-122.69907,Entire home/apt,682,1,44,2025-07-05,1.13,8,347,9,21-027792-000-00-CO
620397134602973513,"New, Charming & Cozy ~ 5* Location ~ King & Queens",339880364,Journey,,Powellhurst-Gilbert,45.48473,-122.54841,Entire home/apt,,30,0,,,1,0,0,
620909105659221928,Comfy 2BR Suite In Amazing Mount Tabor Location!,457168395,Leif,,Mt. Tabor,45.51397,-122.60943,Entire home/apt,112,3,92,2025-07-31,2.55,1,306,22,24ASTR-APP-00398
620998257751566526,MODERN masterpiece in Portland! Dwell magazine,18210091,Quinn,,Overlook,45.557716369628906,-122.68079376220703,Entire home/apt,129,30,5,2024-12-04,0.19,1,224,2,
621902800651198177,The Lanthorn House: Family Oasis in Central PDX,457970492,Zachary,,Eliot,45.54311,-122.66451,Entire home/apt,170,2,37,2025-08-31,1.02,1,135,8,24-013513-000-00-HO
622055279108459593,Cozy Cottage in the heart of Clinton Division,94891193,Patrick,,Hosford-Abernethy,45.50251945096342,-122.64215555464332,Entire home/apt,,3,26,2025-03-15,0.68,1,0,3,24-022928-000-00-HO
622446287862862243,Downstairs 1BR in historic Victorian with fire pit,458090816,James,,Brooklyn Action Corps,45.50006,-122.6601,Entire home/apt,55,30,3,2025-02-08,0.08,1,217,2,
622498954503960798,"Kid-Tested, Parent-Approved Home with Toys & Books",7869789,Mohammad,,Northwest Heights,45.5509033203125,-122.77771759033203,Entire home/apt,,2,5,2023-08-20,0.13,2,24,0,22-124080-000-00-HO
622758599369718630,Comfy Home Base on 1/2 acre in SW Portland,78966103,Jodi,,Hayhurst,45.47661,-122.7146,Entire home/apt,200,30,0,,,1,90,0,
623109568187912159,Lovely and Serene 2 Bedroom Pearl District Condo,22576469,Joshua And Renee,,Pearl,45.53446,-122.68397,Entire home/apt,150,30,1,2023-06-30,0.04,2,153,0,
623146910332095873,Private Onsite Casita - walk to Everything!,456959973,Mayra,,Overlook,45.56525,-122.69686,Entire home/apt,66,30,96,2025-08-11,2.39,1,365,16,22-136451-000-00-HO
623396095685323045,Lovely quiet home near N. Mississippi,131228804,Scott,,Overlook,45.55138501839693,-122.68301677186862,Entire home/apt,107,2,49,2025-08-30,1.88,1,99,17,23-059800-000-00-HO
623449445769546170,Basement Prime location walk to restaurants & tran,33081979,Elsa,,Irvington,45.5392,-122.65565,Entire home/apt,68,1,267,2025-08-17,6.61,8,202,71,22-106173-000-00-HO
623578798384222992,"*Sweet Sunshine Suite*- Artistic, cozy, & colorful",199501890,Deb,,Cully,45.55014,-122.60174,Entire home/apt,87,2,83,2025-08-24,2.08,2,361,16,24ASTR-APP-00558
624053992012208991,Queen Bright  in historic neighborhood walk to MAX,33081979,Elsa,,Irvington,45.53906,-122.65548,Private room,,30,8,2025-04-25,0.21,8,7,1,
624067517826295928,"King Prime location walk to foods,drinks",33081979,Elsa,,Irvington,45.54074,-122.65524,Private room,47,1,279,2025-08-15,6.93,8,28,77,22-106173-000-00-HO
625138968713318567,🧚‍♂️🐅🪞The Gem on Hawthorne🌱🌈 🪩,189105426,Deej,,Sunnyside,45.51334,-122.62514,Entire home/apt,250,30,4,2022-08-15,0.10,1,364,0,
625140933665613917,New and modern guesthouse with free street parking,26968463,Tanya,,Kenton,45.57846,-122.69623,Entire home/apt,65,1,184,2025-08-30,4.81,1,258,39,18-170820-000-00-HO
625918158290441750,"Huge, Bright & Modern 5 Bdrm w/Fenced Yard",57930851,Tan,,Mt. Tabor,45.51046763911121,-122.61093325958565,Entire home/apt,180,30,7,2025-05-30,0.19,1,141,1,
625963136297146006,Cozy Private Alberta Arts Studio - Fast WiFi 100mb,32448313,John Paul,,Concordia,45.56189065700736,-122.63544584933126,Entire home/apt,88,2,53,2025-08-25,2.57,1,252,26,22-124096-000-00-HO
626068463862576610,"Charm, Space and Comfort near Multnomah Village",37348111,Heather,,Multnomah,45.46025,-122.71784,Entire home/apt,,3,108,2025-08-30,2.71,1,206,34,24-002588-000-00-HO
626117053091075620,Elegant Lovely Home in Portland close to everything!,34903010,Kerrie,,Sellwood-Moreland Improvement League,45.46734,-122.64559,Entire home/apt,158,2,61,2025-08-31,1.63,1,35,18,22-143014-000-00-HO
627053377081285691,Chic 2-Bdrm Apt - Tranquil & Close To Everything!,13136838,Sarahjoy,,Multnomah,45.46227,-122.72188,Entire home/apt,73,3,1,2024-01-27,0.05,2,35,0,24-013565-000-00-HO
628233626827163984,Downtown Apartment: Spacious & Modern Living,409693567,Patrick And Sarah,,Pearl,45.52694,-122.68227,Entire home/apt,107,1,6,2025-04-14,0.57,17,341,6,59712
628298167479598203,Historic Dougan Suites : Suite 2,5726659,Bridget,,Laurelhurst,45.52450942993164,-122.62254333496094,Entire home/apt,122,1,45,2025-08-30,1.25,4,58,14,20-126857-000-00-HO
629022147577688909,Large GreenRM. PrivateBA. Separate Living Level.,3190134,Jenna,,Homestead,45.48759,-122.68901,Private room,67,30,0,,,4,365,0,
629625460569836578,Spacious 1 Bedroom Apt in Alberta / Alameda Area,453377594,Christopher,,Alameda,45.555264,-122.633476,Entire home/apt,118,2,63,2025-08-19,1.57,1,176,17,24-011895-000-00-HO
629962948597395551,Modern 3B/3.5 BATH - Walk score 90!,459821523,Harry And Christina,,Cully,45.56755,-122.61915,Entire home/apt,,30,79,2024-06-28,1.97,1,0,0,
630606067983802554,"Fenced Yard! Pet Friendly, 3 Bedroom, no fees",124142815,Shannon,,South Portland,45.4786,-122.67531,Entire home/apt,200,30,2,2025-05-28,0.06,1,337,1,
632555496882768441,Stylish NE Speakeasy w/ Coffee Bar & Vinyl,460379593,Marsha,,Irvington,45.53611,-122.64313,Entire home/apt,148,1,201,2025-08-20,5.06,1,224,67,19-193413-000-00-HO
633301529898470441,"Urban Hub, Alberta Arts",115378511,Jonathan,,Concordia,45.56142,-122.63478,Entire home/apt,73,30,10,2025-06-15,0.28,1,326,2,
634795112915222477,Hawthorne Get Away,66636612,Mary,,Richmond,45.51045,-122.63231,Entire home/apt,81,30,14,2023-12-24,0.53,1,350,0,22-152728-000-00-HO
635413907290834919,"Astroranchpdx 
7acres, 20 min from central PDX",7915925,Kate,,Pleasant Valley,45.46716,-122.52676,Entire home/apt,311,30,1,2022-08-26,0.03,2,263,0,
635605057109350283,The Loft in Hawthorne Tabor,777447,Michael,,Sunnyside,45.513363,-122.613922,Entire home/apt,119,2,135,2025-08-16,3.38,1,245,33,24-012397-000-00-HO
636940648611894115,Adorbs  1-bedroom in Funky Hip area with parking,4084831,Miriana,,Boise,45.55258,-122.67154,Entire home/apt,,2,38,2025-08-10,0.97,1,0,1,22-170604-000-00-HO
637004389047205785,Jeremiah's Rocky Butte Bungalow w/ backyard patio,24152318,Jeremiah,,Roseway,45.54787,-122.57968,Private room,62,1,121,2025-08-27,3.05,1,160,22,22-170650-000-00-HO
637681336608019045,Charming Industrial 1 Bdrm Loft with Priv. Parking,4830078,Wesley William,,Old Town/Chinatown,45.52678,-122.67392,Entire home/apt,76,30,9,2024-10-06,0.24,1,75,1,
638467207947223081,Restaurant Row! Vibrant Lauralhurst Studio,6549255,Michael,,Kerns,45.5210237,-122.634165,Entire home/apt,93,2,93,2025-07-22,2.77,1,325,29,24-013626-000-00-HO
638671075277572670,Lovely 1 bedroom garden apartment in Portland,10928596,Benjamin,,Kerns,45.52671,-122.63425,Entire home/apt,84,31,9,2025-07-09,0.25,3,47,4,
639182523533368756,"Cozy Apt - Short Walk to Food Carts, Bars & More",109920552,Emma And Zoey,,King,45.562103,-122.658989,Entire home/apt,111,30,31,2024-03-01,0.81,1,189,0,
639767081128991992,Modern Style In The Pearl,462051434,Stephanie,,Northwest District,45.52754,-122.69033,Entire home/apt,128,1,97,2025-08-22,2.63,1,32,34,24ASTR-APP-00121
639958185255346855,Downtown Condo Along River w/hottub and parking,4539980,Beth,,Old Town/Chinatown,45.52972,-122.67444,Entire home/apt,93,30,16,2025-05-05,0.43,2,140,5,
639982051854870330,The Wildflower Cottage,22664095,Nicole,,Sellwood-Moreland Improvement League,45.4803,-122.64482,Entire home/apt,93,2,58,2025-08-26,1.79,1,287,25,22-194668-000-00-HO
639985681276299200,Natural light. Studio ADU + Loft. Parking on-site,39712312,Andres,,Southwest Hills,45.50717,-122.73047,Entire home/apt,122,30,9,2025-07-29,0.26,1,315,2,
640131555489190388,Remodeled 1906 Craftsman home in Nob Hill district,181702616,Vishnumohan,,Northwest District,45.52599,-122.69995,Entire home/apt,227,2,59,2025-04-10,1.50,1,61,9,22-140393-000-00-LU
640328648437453436,Portland Bungalow Apartment,384749573,Beth,,Sellwood-Moreland Improvement League,45.4780982,-122.6480115,Entire home/apt,139,1,56,2025-08-10,2.58,1,235,26,24-014018-000-00-HO
644229159812082280,Charming 1 BR Guest Suite In Richmond!,462279303,Blaise,,Richmond,45.50392,-122.6219,Entire home/apt,76,30,60,2024-01-04,1.53,1,317,0,22-184912-000-00-HO
645176965112632079,Cute one-bedroom apartment w/ work from home space,3299455,William,,Montavilla,45.53195,-122.58366,Entire home/apt,,35,17,2023-09-21,0.44,1,0,0,
645741464416831099,Charming Suite In Great Location near everything!,463215630,Garrett,,Madison South,45.53535,-122.57487,Entire home/apt,78,3,49,2025-04-25,1.27,1,217,10,22-168633-000-00-HO
645768712256126466,Luxurious Laurelhurst Speakeasy,4421469,Jeremy,,Laurelhurst,45.52378,-122.62336,Entire home/apt,267,3,36,2025-09-01,1.00,1,319,16,24-021140-000-00-HO
646337184971927222,Modern basement apartment steps to Peninsula Park!,109008901,Alexa,,Humboldt,45.56642,-122.67231,Entire home/apt,89,2,86,2025-08-18,2.22,1,115,28,22-168936-000-00-HO
647715294189889329,Paradise Haven-4 BR/2BA- Near Laurelhurst Park,392859086,Thomas,,Kerns,45.52601,-122.63609,Entire home/apt,398,1,195,2025-08-16,4.98,6,214,58,23-091699-000-00-LU
648444562194984347,Single Level Garden Cottage With a Gated Driveway,150582690,Shay,,Pleasant Valley,45.47786,-122.49605,Entire home/apt,247,30,20,2025-03-15,0.51,6,235,1,
648596664653633699,Private Garden Apartment in Woodstock Neighborhood,464103968,Kathryn,,Woodstock,45.48282,-122.61895,Entire home/apt,120,1,72,2025-08-28,1.96,1,342,28,22-124089-000-00-HO
649405848773318334,Always Sunny 1 Bedroom Flat In Buckman,1213257,Dayna,,Buckman,45.51984,-122.64742,Entire home/apt,82,30,19,2025-06-30,0.50,8,55,4,22-137836-000-00-HO
649856032550150644,Studio basement apartment in cute Piedmont,11575758,Jonathan,,Piedmont,45.568786950571535,-122.66670374603272,Entire home/apt,97,2,38,2025-04-15,0.97,1,130,4,23-019873-000-00-HO
650810788579447500,Tabor Treasure Near Everywhere You Want to Be,828654,Rochelle & Tom,,Mt. Tabor,45.51169,-122.60935,Entire home/apt,,30,0,,,3,0,0,
651466256285936299,Dragonfly Retreat - launch pad to adventure,2549488,Richard,,Centennial,45.49616,-122.51064,Entire home/apt,117,1,119,2025-08-27,3.46,1,300,45,24-013871-000-00-HO
652066519151494998,Modern Bright Home in the Hub of SE Portland,1581273,Paige,,Hosford-Abernethy,45.50602,-122.65197,Entire home/apt,270,2,54,2025-08-24,1.52,1,252,30,23-106846-000-00-HO
653107050420875824,Pet Friendly 1-Bed 2-Bath w/Hot Tub,104388,Caitlin,,Cully,45.56273,-122.61433,Entire home/apt,135,30,5,2023-10-21,0.13,1,360,0,
653251981489333885,Private Room in walkable SE Portland - UNIT B,64662621,Kodi,,Mt. Scott-Arleta,45.48693,-122.59881,Private room,67,30,22,2024-07-01,0.59,2,178,0,
653318598593499467,University of Portland private Guest House,946587,Janine,,University Park,45.57645,-122.72791,Entire home/apt,108,2,117,2025-08-29,3.25,1,114,45,24-009079-000-00-HO
653427872638765940,Hillsdale Private Studio Oasis in Portland,135455712,Candace,,Hillsdale,45.4860607,-122.7064172,Entire home/apt,63,2,44,2025-08-22,1.39,1,327,19,22-178462-000-00-HO
653593830691077640,Healy Heights Hideaway!,465222953,Kevin And Kelly,,Southwest Hills,45.4916451,-122.7021368,Entire home/apt,580,30,11,2023-06-29,0.28,1,177,0,
653728352767290385,Cozy downtown SE PDX basement apartment,93224502,Erin,,Hosford-Abernethy,45.5021059,-122.6394616,Entire home/apt,100,1,79,2025-09-02,2.21,1,304,31,24ASTR-PER-00434
653893942563566757,Modern Mid Century Duplex  Woodstock/Reed College,67230784,Emma,,Woodstock,45.48852,-122.62166,Entire home/apt,90,30,8,2025-06-30,0.21,1,267,1,
654892861520880350,Waterfront view- the best of downtown living,154270631,Tanh,,Portland Downtown,45.50946,-122.6792,Entire home/apt,264,30,2,2024-06-07,0.06,1,365,0,
657364725764938172,Charming Downtown PDX Guest Suite w/ Skyline Views,41397606,Cinna,,Goose Hollow,45.514913,-122.6934524,Private room,80,3,113,2025-08-27,2.92,1,341,31,22-124126-000-00-HO
658853909872369844,Brand New Tiny Home/Pottery Studio in Cute Village,2027604,Logan,,Multnomah,45.4644154,-122.7157624,Entire home/apt,119,1,108,2025-08-29,2.79,1,53,47,24ASTR-PER-00280
658933295553087847,Cozy modern ADU in Multnomah Village.,275331592,Amy,,Multnomah,45.47045,-122.70394,Entire home/apt,,2,43,2025-08-24,1.12,1,350,13,24-013635-000-00-HO
659400646012326892,Charming 1 bedroom apt+ shared patio and hot tub,54429267,Bonnie,,Boise,45.55222,-122.67404,Entire home/apt,95,30,40,2024-09-22,1.09,1,309,1,22-202002-000-00-HO
659767601130305492,Open garden studio in the heart of the SE Portland,45108209,Benjamin,,Buckman,45.51516,-122.64256,Entire home/apt,87,2,199,2025-09-04,5.37,1,272,61,23-113925-000-00-HO
660079319216133534,Charming 1BR 1st-Floor | Patio | Washer/Dryer,111798260,Vacasa Oregon,,Boise,45.5486,-122.66341,Entire home/apt,102,1,13,2025-08-17,0.36,2,358,5,22-161734-000-00-HO
660108525587383727,KEX Portland-Bunk in a Small Bunk Room-Mixed,325943042,Heather,,Kerns,45.52414,-122.66274,Shared room,,1,32,2025-08-19,1.08,10,244,25,07296
660117967354180645,KEX Portland-Small Bunk Shared Bath-Female Only,325943042,Heather,,Kerns,45.52488,-122.6624,Private room,,1,0,,,10,196,0,07296
660254329450875513,Stylish 3 Bedroom w/Spa + Yard,219457190,Myani,,Kenton,45.5782255483838,-122.69755339552424,Entire home/apt,117,30,0,,,1,44,0,
660470564616496766,Cozy & Private Alberta Arts Backyard Cottage,27983728,Cris,,Sabin,45.5538,-122.64776,Entire home/apt,,30,17,2023-10-30,0.47,1,0,0,
661211103109997839,"Modern 2BR Alberta Arts w/ Kitchen, Yard & Laundry",179283335,Joanna,,Vernon,45.5603574,-122.65068,Entire home/apt,93,2,187,2025-08-22,4.88,1,156,57,24-001062-000-00-HO
661892578124228196,Happy To Be Home,102800396,Lizhen,,Powellhurst-Gilbert,45.48972,-122.54361,Entire home/apt,90,1,124,2025-08-29,3.22,1,329,35,24-002975-000-00-HO
663295482632521527,Boho Chic Secret Garden Suite,16870156,Kelly,,Mill Park,45.50742,-122.54743,Entire home/apt,74,2,100,2025-08-25,3.25,2,85,32,24-006272-000-00-HO
663800915593630505,Cozy 2-bedroom cottage in Historic Irvington PDX,20542428,AnJulia,,Irvington,45.54253,-122.65669,Entire home/apt,204,30,0,,,1,83,0,
664087898786528202,Charming Private Yellow Cottage,47895705,Dawn,,Piedmont,45.57080360764506,-122.67005955621464,Entire home/apt,101,2,188,2025-08-26,6.15,1,129,57,24-000161-000-00-HO
664388309210242596,Artsy Mid-Century Bungalow - Walk to Alberta,1618,Elaine,,Vernon,45.56367,-122.65251,Entire home/apt,143,4,30,2025-08-11,0.79,2,128,8,23-001807-000-00-HO
664690740524633440,Garden view 1-bedroom B&B with indoor fireplace.,1450850,Tatiana,,Ashcreek,45.45344,-122.73488,Private room,91,1,33,2025-07-27,0.92,1,59,13,22-143110-000-00-HO
665283275138352573,Cozy and Modern Lower-Level Apartment,1696816,Rochelle,,Portsmouth,45.58736,-122.72914,Entire home/apt,,1,140,2024-08-11,3.90,1,0,0,19-111504-000-00-HO
666750717055505359,Bright & Spacious 2br/2ba w/ Skylights,78620294,Sasha,,University Park,45.57767,-122.72115,Entire home/apt,178,31,20,2023-07-19,0.56,1,291,0,
668206718092663882,"Modern Home in Walkable Neighborhood, BBQ + Patio!",53371722,Alex,,Vernon,45.5602578,-122.6509649,Entire home/apt,232,30,135,2024-12-01,3.91,2,306,2,20-116785-000-00-HO
668314893844780906,"Portland Getaway – Walkable, Welcoming, Cozy Stay!",23251845,Paige,,Sellwood-Moreland Improvement League,45.48157,-122.64249,Entire home/apt,116,30,5,2025-08-27,0.44,1,313,5,
669305353590719807,"Modern, Upgraded Apartment -  free parking!",466495851,Joan And Juliana,,Pearl,45.528785926699896,-122.68201929650164,Entire home/apt,313,30,0,,,2,365,0,
669317123420077294,Great Spacious Apartment - Free Parking!,466495851,Joan And Juliana,,Pearl,45.53098,-122.68025,Entire home/apt,,30,0,,,2,365,0,
669506825858487742,Peaceful 2-Bedroom home with off-street parking,14821108,Calvin,,Maplewood,45.47331664993261,-122.73063383996485,Entire home/apt,,6,16,2025-06-23,0.47,3,0,1,22-176036-000-00-HO
669599855382680760,"Spacious, bright garden studio on Peninsula Park",88152288,Daniel,,Piedmont,45.56888,-122.67473,Entire home/apt,83,2,213,2025-08-30,5.75,1,190,72,24ASTR-PER-00120
669609421306508434,Spacious home w/outdoor sauna near bars & eateries,6739097,Holly,,Overlook,45.563640206763154,-122.68885608762503,Entire home/apt,203,3,122,2025-08-17,3.22,1,47,26,22-124102-000-00-HO
670511637834568872,Spacious 4BR Home for Long Stays,371974160,Hermiela K,,Hazelwood,45.5070601,-122.5252662,Entire home/apt,270,30,15,2024-07-31,0.40,2,358,0,
671219502584869415,Sleek Urban Oasis - Remodeled 2BR in Popular FoPo!,60630727,Olivia,,Foster-Powell,45.4955801540111,-122.59356552754186,Entire home/apt,108,60,0,,,1,72,0,
673987542017094388,The Happy Place - 2BD Sellwood Creative Retreat,2526625,Kim,,Sellwood-Moreland Improvement League,45.46505,-122.65025,Entire home/apt,171,2,126,2025-08-20,3.35,1,134,23,24ASTR-PER-00475
674092406780609521,"Cheerful 2-bedrooms, parking, private entry.",85798968,Lorena,,Lents,45.48573,-122.57477,Entire home/apt,,30,17,2024-09-24,0.45,1,191,1,
674550968953011743,"Heron Cottage, Urban Retreat-King Bed",32630833,Darro,,North Tabor,45.5285727,-122.6001984,Entire home/apt,106,2,118,2025-09-01,3.11,1,326,45,22-127085-000-00-HO
674585418783526567,"Lovely 1-bedrom rental unit Portland, OR",189964332,K,,Arbor Lodge,45.57425,-122.68213,Entire home/apt,97,30,57,2024-09-24,1.50,1,270,1,Exempt
674708571417397325,Close-in Spacious Boho-Glam 1br Apartment by Park,22682285,Isa,,Humboldt,45.56488467627353,-122.67573566138553,Entire home/apt,55,30,14,2025-04-18,0.45,1,189,4,
674794424442832669,University Park Hideaway,9013078,Neysa,,University Park,45.58098,-122.7336,Entire home/apt,,2,111,2025-01-23,2.93,1,0,12,22-169294-000-00-HO
674857657126531323,"Cheerful historic Victorian w A/C, patio, firepit",114720959,Hanna,,Eliot,45.5383,-122.6623,Entire home/apt,,1,7,2023-08-27,0.19,2,0,0,23-075570-000-00-HO
